Date,News_Titles,News_Volume
2020-08-26 00:00:00,"[""三星5奈米EUV製程傳年底量產 台積電仍超前部署"", ""台積電甩尾創高助攻台股站上12800點 三大法人買超15.8億元"", ""〈台股盤中〉台積電概念股帶頭衝 挑戰站穩12800點"", ""因應新建擴廠需求 台積電再發156億元公司債"", ""天下CSR排名出爐 台積電蟬聯龍頭 聯發科躋身前五名"", ""〈台股盤後〉台積電領軍、傳產金融助攻  站回月線收12758.25點"", ""台積電登高一呼 台股一舉收復5日線、月線 漲111點收12758點"", ""台積電南科獵廠 台經院：有訂單怕產能開不出來"", ""台積電瞄準南科四度獵地 謝金河：十分不尋常""]",9
2020-08-27 00:00:00,"[""謝金河：台積電領導產業鏈獨步全球 台灣經濟下半年會更好"", ""三星5奈米EUV製程傳年底量產 台積電仍超前部署"", ""台積電甩尾創高助攻台股站上12800點 三大法人買超15.8億元"", ""〈台股盤中〉台積電概念股帶頭衝 挑戰站穩12800點""]",4
2020-08-28 00:00:00,"[""台積電、大立光領跌 台股摜破月線支撐 跌68點收12728點周線仍翻紅"", ""今年來公司債市場發行4641億元創新高 台積電居冠"", ""謝金河：台積電領導產業鏈獨步全球 台灣經濟下半年會更好""]",3
2020-08-31 00:00:00,"[""台積電擴大開展半導體學程 實現今年育才人次2000人目標"", ""台積電防堵品質異常風險 創造28億元潛在利益""]",2
2020-09-01 00:00:00,"[""台積電擴大開展半導體學程 實現今年育才人次2000人目標"", ""台積電防堵品質異常風險 創造28億元潛在利益""]",2
2020-09-02 00:00:00,"[""台積電軟腳 台股虎頭蛇尾月線得而復失 跌3點收12699點"", ""〈台股盤中〉台積電壓盤開高走低拉回逾150點 翻黑震盪月線得而復失"", ""台積電扮成長引擎 南科崛起再創半導體奇蹟""]",3
2020-09-03 00:00:00,"[""美股跳水台積電ADR挫逾4% 台指期夜盤一度暴跌250點"", ""台積電軟腳 台股虎頭蛇尾月線得而復失 跌3點收12699點"", ""〈台股盤中〉台積電壓盤開高走低拉回逾150點 翻黑震盪月線得而復失"", ""台積電扮成長引擎 南科崛起再創半導體奇蹟""]",4
2020-09-04 00:00:00,"[""美股跳水台積電ADR挫逾4% 台指期夜盤一度暴跌250點""]",1
2020-09-07 00:00:00,"[""〈瑞信科技論壇〉中芯若遭美政府封殺 瑞信：台積電、聯電可望受惠轉單"", ""台積電、鴻海8月營收、Chromebook產業聯盟、8月CPI 本周重要大事預告""]",2
2020-09-08 00:00:00,"[""〈台股盤後〉台積電、防疫概念股撐盤 12700點得而復失"", ""〈瑞信科技論壇〉中芯若遭美政府封殺 瑞信：台積電、聯電可望受惠轉單""]",2
2020-09-09 00:00:00,"[""〈台股盤後〉台積電、防疫概念股撐盤 12700點得而復失""]",1
2020-09-10 00:00:00,"[""趕工出貨華為 台積電8月營收1228億元 改寫單月新猷"", ""台積電登高一呼助攻 台股收復短均 漲83點收12691點""]",2
2020-09-11 00:00:00,[],0
2020-09-14 00:00:00,[],0
2020-09-15 00:00:00,"[""索尼下修PS5出貨目標 傳因台積電良率不穩導致""]",1
2020-09-16 00:00:00,"[""蘋果光發威 外資大買台積電2.2萬張 近2個月最大量"", ""台積電等5檔個股將除息 加權指數開盤估蒸發21.7點"", ""台積電改寫收盤新高價 單日市值增約3371億元"", ""〈蘋果新品發表〉5奈米需求旺 台積電成最大受惠者"", ""〈台股盤後〉台積電領軍點火 大漲131點改寫收盤新高"", ""台積電衝鋒 台股觸及萬三 漲131點收12976點再寫收盤新高"", ""〈蘋果新品發表〉首推5奈米A14仿生晶片 法人：台積電主要受惠"", ""〈台股盤中〉台積電點火、傳金追價無力 萬三前多頭觀望"", ""〈台股盤前〉台積電可望衝鋒 指數近高檔+台指期結算慎防壓回"", ""索尼下修PS5出貨目標 傳因台積電良率不穩導致""]",10
2020-09-17 00:00:00,"[""〈玉山科技年會〉魏哲家：台積電對世界最大的創新貢獻 是晶圓代工商業模式"", ""〈玉山科技年會〉魏哲家：全台灣都是台積電的基地 將持續在台深耕發展"", ""台積電除息外資不領情 聯手投信大砍1.89萬張 反手加碼面板、記憶體"", ""【日盛投顧】台積電除息行情失靈，指數量縮回檔"", ""〈台股盤後〉台積電貼息領跌 跌逾百點回測5日線 漲價族群成焦點"", ""台積電變臉、權值股疲弱 台股回測5日線 跌104點收12872點"", ""〈台股盤中〉台積電除息行情失靈 一度失守12900點"", ""美股科技股走跌拖累 台積電除息行情失靈"", ""蘋果光發威 外資大買台積電2.2萬張 近2個月最大量"", ""台積電等5檔個股將除息 加權指數開盤估蒸發21.7點"", ""台積電改寫收盤新高價 單日市值增約3371億元"", ""〈蘋果新品發表〉5奈米需求旺 台積電成最大受惠者"", ""〈台股盤後〉台積電領軍點火 大漲131點改寫收盤新高"", ""台積電衝鋒 台股觸及萬三 漲131點收12976點再寫收盤新高"", ""〈蘋果新品發表〉首推5奈米A14仿生晶片 法人：台積電主要受惠"", ""〈台股盤中〉台積電點火、傳金追價無力 萬三前多頭觀望"", ""〈台股盤前〉台積電可望衝鋒 指數近高檔+台指期結算慎防壓回""]",17
2020-09-18 00:00:00,"[""台積電考慮布局高雄 高市府：單一窗口協助加速投資"", ""不等台積電領頭衝萬三 這些股票正默默上漲"", ""〈玉山科技年會〉魏哲家：台積電對世界最大的創新貢獻 是晶圓代工商業模式"", ""〈玉山科技年會〉魏哲家：全台灣都是台積電的基地 將持續在台深耕發展"", ""台積電除息外資不領情 聯手投信大砍1.89萬張 反手加碼面板、記憶體"", ""【日盛投顧】台積電除息行情失靈，指數量縮回檔"", ""〈台股盤後〉台積電貼息領跌 跌逾百點回測5日線 漲價族群成焦點"", ""台積電變臉、權值股疲弱 台股回測5日線 跌104點收12872點"", ""〈台股盤中〉台積電除息行情失靈 一度失守12900點"", ""美股科技股走跌拖累 台積電除息行情失靈""]",10
2020-09-21 00:00:00,"[""內外資再度聯手調節台積電 大砍近2萬張 面板雙虎操作不同調""]",1
2020-09-22 00:00:00,"[""內外資再度聯手調節台積電 大砍近2萬張 面板雙虎操作不同調""]",1
2020-09-23 00:00:00,"[""【群益投顧】台積電拉回連六黑，指數量縮暫守季線""]",1
2020-09-24 00:00:00,"[""台積電股價跳水連7日走弱 市值跌破11兆元"", ""台積電完成無擔保主順位公司債定價 發行總額30億美元"", ""【群益投顧】台積電拉回連六黑，指數量縮暫守季線""]",3
2020-09-25 00:00:00,"[""台股回測半年線 台積電相關個股買點將浮現？"", ""〈台股盤中〉台積電領軍 買盤追價信心仍不足 開高走低紅翻黑"", ""台積電股價跳水連7日走弱 市值跌破11兆元"", ""台積電完成無擔保主順位公司債定價 發行總額30億美元""]",4
2020-09-28 00:00:00,"[""【群益金鼎證券】群益權證週報-蘋果新機蓄勢待發 台積電還套在高點怎麼辦?""]",1
2020-09-29 00:00:00,"[""〈紡織展將登場〉遠東新聚焦二大議題 總座：再生技術堪比紡織界台積電"", ""〈台股盤後〉節前多頭觀望 台積電、大立光後繼無力 12500點得而復失"", ""【群益金鼎證券】群益權證週報-蘋果新機蓄勢待發 台積電還套在高點怎麼辦?""]",3
2020-09-30 00:00:00,"[""台積電推「自主學習Bar」囊括職能精進、英語學習等主題"", ""台積電含銅廢液再生技術 年創逾億元回收減廢效益"", ""〈紡織展將登場〉遠東新聚焦二大議題 總座：再生技術堪比紡織界台積電"", ""〈台股盤後〉節前多頭觀望 台積電、大立光後繼無力 12500點得而復失""]",4
2020-12-09 00:00:00,"[""中科台中園區環差案過關 台積電擴廠加速"", ""7奈米製程居領先地位 台積電獲2021年IEEE企業創新獎"", ""〈IEEE通訊大會〉聯發科成下個台積電 蔡力行：還有進步空間"", ""台積電回神站上525元再創新天價 市值達13.61兆元""]",4
2020-12-10 00:00:00,"[""〈1210強震〉台積電部分廠區疏散人員 目前無已知顯著影響"", ""台積電創525元天價 可望拉動哪些低基期股？"", ""5G ETF國家隊將參與台積電除息 上市首日爆16.7萬張天量"", ""iPhone拉貨帶動 台積電11月營收1248.65億元 寫單月次高"", ""中科台中園區環差案過關 台積電擴廠加速""]",5
2020-12-11 00:00:00,"[""〈台股盤後〉金融股接棒 台積電買盤承接 指數大洗三溫暖驚險守紅"", ""〈1210強震〉台積電部分廠區疏散人員 目前無已知顯著影響"", ""台積電創525元天價 可望拉動哪些低基期股？"", ""5G ETF國家隊將參與台積電除息 上市首日爆16.7萬張天量"", ""iPhone拉貨帶動 台積電11月營收1248.65億元 寫單月次高""]",5
2020-12-14 00:00:00,"[""外資出走棄息賣壓湧現 台積電近4日市值自高點蒸發4000億元"", ""〈台股盤前〉外資偏空pk台積電除息行情暖身 多空正面對決"", ""郭明錤：季節性影響 台積電明年首季5奈米產能利用率恐下滑"", ""央行理監事會議、台積電除息、日月光5G智慧工廠亮相 本周大事預告"", ""〈5G投資夯〉00881持股台積電3成 前五大股皆5G全球龍頭""]",5
2020-12-15 00:00:00,"[""〈側寫〉首度正面回應砍單消息 台積電劉德音一席話打臉外資"", ""〈竹科40周年〉否認遭砍單 劉德音：台積電明年上半年將優於季節性水準"", ""外資出走棄息賣壓湧現 台積電近4日市值自高點蒸發4000億元""]",3
2020-12-16 00:00:00,"[""台積電明除息 大盤指數估約蒸發21.5點"", ""外資單日買超近300億元 大買台積電、鴻海51億元"", ""〈側寫〉首度正面回應砍單消息 台積電劉德音一席話打臉外資"", ""〈竹科40周年〉否認遭砍單 劉德音：台積電明年上半年將優於季節性水準""]",4
2020-12-17 00:00:00,"[""台積電除息後止漲  資金可望轉向哪類股？"", ""〈台股盤後〉台積電後繼無力 終場小跌45點驚守5日均線"", ""〈台股盤中〉台積電填息撐場 中小型股助攻 指數守住短期均線"", ""台積電釋疑砍單疑慮 開盤秒填息"", ""〈台股盤前〉台積電除息大秀登場 填息表現牽動市場多頭信心"", ""台積電明除息 大盤指數估約蒸發21.5點"", ""外資單日買超近300億元 大買台積電、鴻海51億元""]",7
2020-12-18 00:00:00,"[""因應新建擴廠需求 台積電再發185億元公司債"", ""台積電除息後止漲  資金可望轉向哪類股？"", ""〈台股盤後〉台積電後繼無力 終場小跌45點驚守5日均線"", ""〈台股盤中〉台積電填息撐場 中小型股助攻 指數守住短期均線"", ""台積電釋疑砍單疑慮 開盤秒填息"", ""〈台股盤前〉台積電除息大秀登場 填息表現牽動市場多頭信心""]",6
2020-12-21 00:00:00,[],0
2020-12-22 00:00:00,"[""台積電35億美元赴亞利桑那州設廠計畫 投審會核准""]",1
2020-12-23 00:00:00,"[""日經：台積電已為美國新廠備妥逾600名人力"", ""台積電提撥2000萬元 啟動棒助小英雄計畫"", ""台積電35億美元赴亞利桑那州設廠計畫 投審會核准""]",3
2020-12-24 00:00:00,"[""日經：台積電已為美國新廠備妥逾600名人力"", ""台積電提撥2000萬元 啟動棒助小英雄計畫""]",2
2020-12-25 00:00:00,[],0
2020-12-28 00:00:00,"[""傳赴高雄設1奈米廠 台積電：不排除但目前沒規劃"", ""台積電加碼投資台灣 經長：將持續盤點水電搭配問題""]",2
2020-12-29 00:00:00,"[""傳赴高雄設1奈米廠 台積電：不排除但目前沒規劃"", ""台積電加碼投資台灣 經長：將持續盤點水電搭配問題""]",2
2020-12-30 00:00:00,"[""台積電站上525元改寫收盤新高價 市值攀至13.61兆元寫新猷"", ""台積電亞利桑那州新廠主帥出爐 由Rick Cassidy出任執行長暨總經理"", ""電子股包辦年度十大熱門股 台積電擠下鴻海居冠"", ""傳明年5奈米產能擴至9萬片 台積電：不揭露特定製程月產能""]",4
2020-12-31 00:00:00,"[""台積電再創新高   資金將外溢哪類大成長股？"", ""〈2020封關〉台積電飆新天價 今年以來市值暴增5兆元 寫六大神「積」"", ""〈台積社會責任〉台積電開發沸石濃縮雙轉輪系統技術 廢氣削減率達99.5%"", ""台積電領軍 台股早盤續創新高14760點 封關日拚七線收紅"", ""2020封關前夕 台積電衝上528元再寫歷史新天價"", ""台積電站上525元改寫收盤新高價 市值攀至13.61兆元寫新猷"", ""台積電亞利桑那州新廠主帥出爐 由Rick Cassidy出任執行長暨總經理"", ""電子股包辦年度十大熱門股 台積電擠下鴻海居冠"", ""傳明年5奈米產能擴至9萬片 台積電：不揭露特定製程月產能""]",9
2021-08-12 00:00:00,"[""中信小資高價ETF 8/13掛牌 台積電等30檔成分股入列""]",1
2021-08-13 00:00:00,[],0
2021-08-16 00:00:00,"[""台積電翻紅難擋賣壓 台股跌123點收16858點失守半年線""]",1
2021-08-17 00:00:00,"[""台積電翻紅難擋賣壓 台股跌123點收16858點失守半年線""]",1
2021-08-18 00:00:00,[],0
2021-08-19 00:00:00,"[""外資賣超金額創史上第六大 提款台積電逾124億元""]",1
2021-08-20 00:00:00,"[""三星超車英特爾 Q2晶片銷售額稱冠 台積電穩坐第三"", ""外資賣超金額創史上第六大 提款台積電逾124億元""]",2
2021-08-23 00:00:00,"[""〈台股盤中〉台積電點火領軍 電金傳齊揚 奪回5日線""]",1
2021-08-24 00:00:00,"[""台積電續彈、貨櫃三雄壓回 台股漲76點收16818點收復10日線"", ""〈台股盤中〉台積電點火領軍 電金傳齊揚 奪回5日線""]",2
2021-08-25 00:00:00,"[""台積電不講武德 中午宣布製程全面漲價20% 專家這樣看MCU"", ""外資大買聯電4.3萬張、連兩日回補台積電 同步敲進航運三雄"", ""美女騎馬先烙跑了 指數續攻 台積電、大立光最新解讀"", ""愛普攜手台積電、力積電 推3D整合晶片 已出貨區塊鏈客戶"", ""台積電 一騎絕塵"", ""台積電續彈、貨櫃三雄壓回 台股漲76點收16818點收復10日線""]",6
2021-08-26 00:00:00,"[""傳Denso加入日本合資設廠 台積電：不回應市場傳聞"", ""漲價題材激勵 台積電近兩日市值大增超過5700億元"", ""台積電美國海運大單 陽明獨拿"", ""台積電日本投資計畫 傳豐田集團旗下Denso將參與"", ""〈台股盤前〉台積電喊漲帶動漲價題材 大盤反彈再挑戰月線反壓"", ""台積電不講武德 中午宣布製程全面漲價20% 專家這樣看MCU"", ""外資大買聯電4.3萬張、連兩日回補台積電 同步敲進航運三雄"", ""美女騎馬先烙跑了 指數續攻 台積電、大立光最新解讀"", ""愛普攜手台積電、力積電 推3D整合晶片 已出貨區塊鏈客戶"", ""台積電 一騎絕塵""]",10
2021-08-27 00:00:00,"[""〈佳世達股東會〉董座：台積電漲價「睡不著」 通膨壓力市況恐翻轉"", ""彭博：台積電亞利桑那設廠 是美國貿易政策未來要走的路"", ""傳Denso加入日本合資設廠 台積電：不回應市場傳聞"", ""漲價題材激勵 台積電近兩日市值大增超過5700億元"", ""台積電美國海運大單 陽明獨拿"", ""台積電日本投資計畫 傳豐田集團旗下Denso將參與"", ""〈台股盤前〉台積電喊漲帶動漲價題材 大盤反彈再挑戰月線反壓""]",7
2021-08-30 00:00:00,"[""台積電重回600元關卡 外資連五日回補逾4萬張""]",1
2021-08-31 00:00:00,"[""台積電重回600元關卡 外資連五日回補逾4萬張""]",1
2021-09-01 00:00:00,"[""台積電決心Cost reduction 下半年持續關注「四大高成長產業」"", ""台積電調高代工價 矽晶圓受惠"", ""跟進台積電 傳三星晶圓代工漲價15%到20%""]",3
2021-09-02 00:00:00,"[""2奈米廠有機會留在中科？ 台積電：不排除任何可能性"", ""台積電漲價利多帶動 日系外資空翻多喊買"", ""首批BNT疫苗抵台 除張淑芬外台積電兩高層也出席接機"", ""台積電決心Cost reduction 下半年持續關注「四大高成長產業」"", ""台積電調高代工價 矽晶圓受惠"", ""跟進台積電 傳三星晶圓代工漲價15%到20%""]",6
2021-09-03 00:00:00,"[""台積電市值重回16兆元 聯電股價衝破70元改寫21年來新高"", ""〈台股盤後〉台積電貢獻漲點111點 衝破17500點大關收復季線"", ""亞翔報捷 拿下台積電南京廠機電統包工程大單"", ""2奈米廠有機會留在中科？ 台積電：不排除任何可能性"", ""台積電漲價利多帶動 日系外資空翻多喊買"", ""首批BNT疫苗抵台 除張淑芬外台積電兩高層也出席接機""]",6
2021-09-06 00:00:00,"[""台積電硬拉大盤 航運就像變了心的女友回不來了嗎?"", ""台積電一個人的武林"", ""〈台股盤後〉台積電獨撐盤 翻黑下跌21點失守17500點大關"", ""台積電一夫當關抗賣壓 台股多空激戰小跌21點收17495點"", ""台積電營收、國巨股臨會、8月出口統計 本周大事預告""]",5
2021-09-07 00:00:00,"[""傳台積電高雄設7奈米廠 陳其邁：無法證實"", ""台積電喊漲 族群大搬風挑誰？"", ""台積電硬拉大盤 航運就像變了心的女友回不來了嗎?"", ""台積電一個人的武林"", ""〈台股盤後〉台積電獨撐盤 翻黑下跌21點失守17500點大關"", ""台積電一夫當關抗賣壓 台股多空激戰小跌21點收17495點""]",6
2021-09-08 00:00:00,"[""傳台積電高雄設7奈米廠 陳其邁：無法證實"", ""台積電喊漲 族群大搬風挑誰？""]",2
2021-09-09 00:00:00,"[""要追上台積電 英特爾除了赴歐洲擴產還有一大關鍵""]",1
2021-09-10 00:00:00,"[""因應新建廠房需求 台積電再發10億美元公司債"", ""iPhone拉貨旺季到 台積電8月營收1374億元 寫歷史次高"", ""操盤手看台股：選股看日出 一產業引台積電及鴻海爭相投入"", ""要追上台積電 英特爾除了赴歐洲擴產還有一大關鍵""]",4
2021-09-13 00:00:00,"[""美系外資看台積電將旺到12月 可望再上調資本支出"", ""台積電除息、蘋果新品發表、中鋼10月盤價 本周大事預告""]",2
2021-09-14 00:00:00,"[""美系外資看台積電將旺到12月 可望再上調資本支出""]",1
2021-09-15 00:00:00,"[""明日台積電結算 後天美股四巫日 專家曝大盤關鍵支撐點位"", ""台積電除息前夕外資小幅調節 擁多重題材挑戰秒填息"", ""台積電等13檔個股明除息 指數估蒸發25點""]",3
2021-09-16 00:00:00,"[""台積電承諾 2050年達到淨零排放目標"", ""台積電與中油簽署MOU 將採用碳中和天然氣"", ""長線展望佳 台積電開盤不到10分鐘完成填息"", ""〈台股盤前〉盤面觀望氣氛濃 台積電除息走勢受矚目"", ""明日台積電結算 後天美股四巫日 專家曝大盤關鍵支撐點位"", ""台積電除息前夕外資小幅調節 擁多重題材挑戰秒填息"", ""台積電等13檔個股明除息 指數估蒸發25點""]",7
2021-09-17 00:00:00,"[""〈台股盤後〉台積電尾盤急挫回測平盤 小跌1.91點周線連二黑"", ""美系外資點名兩客戶砍單 估台積電Q4營收僅季增5%"", ""〈台股盤中〉台積電拉抬、航海王揚帆 月線失而復得"", ""〈台股盤前要聞〉鴻海參與Gogoro上市私募、台積電2050年淨零排放 今日必看財經新聞"", ""台積電承諾 2050年達到淨零排放目標"", ""台積電與中油簽署MOU 將採用碳中和天然氣"", ""長線展望佳 台積電開盤不到10分鐘完成填息"", ""〈台股盤前〉盤面觀望氣氛濃 台積電除息走勢受矚目""]",8
2021-12-09 00:00:00,"[""〈台股盤後〉台積電拉尾盤 終場上漲81點 站穩所有均線"", ""台積電抗跌、航運股助攻 台股漲81點收17914點 創近5個月收盤新高""]",2
2021-12-10 00:00:00,"[""台積電董事曾繁城贈妻5000張持股 市值逾30億元"", ""台積電11月營收1482億元寫歷史第三高 12月可望再登峰"", ""英特爾執行長傳來台拜會台積電 經濟部：不評論具體個案"", ""英特爾、台積電強碰強！彭博：季辛格下周將訪台"", ""〈台股盤後〉台積電拉尾盤 終場上漲81點 站穩所有均線"", ""台積電抗跌、航運股助攻 台股漲81點收17914點 創近5個月收盤新高""]",6
2021-12-13 00:00:00,"[""經濟部證實基辛格將來台 英特爾、台積電低調不回應""]",1
2021-12-14 00:00:00,"[""台積電棄息賣壓提前湧出 摜壓台股跌逾百點、失守兩道關卡"", ""英特爾基辛格已抵台 錄影片讚聲台積電"", ""經濟部證實基辛格將來台 英特爾、台積電低調不回應""]",3
2021-12-15 00:00:00,"[""魏哲家贈與兒子600張台積電股票 市值約3.6億元"", ""蔡明彰觀點：客戶搶簽長約  這5檔航運營益率超過台積電"", ""外資大買面板三虎5.5萬張 台積電遭外資棄息連四賣"", ""台積電明除息 加權指數估蒸發23點"", ""「女王聊盤室」：台積電除息行情有望帶動相關個股，航空雙雄能否複製貨櫃三雄之路？"", ""〈台股盤後〉航海王再掀浪潮、台積電擺尾重返600元 量縮站回17600點"", ""國產擴大供貨台積電 明年營收估增2-3成"", ""台積電棄息賣壓提前湧出 摜壓台股跌逾百點、失守兩道關卡"", ""英特爾基辛格已抵台 錄影片讚聲台積電""]",9
2021-12-16 00:00:00,"[""〈半導體展論壇〉台積電何軍：策略材料布局兼顧ESG與效益 半導體業需通力合作"", ""外資回補台積電285億元終止連四賣 調節海空運指標股6.9萬張"", ""台積電頒今年優良供應商獎 春源等3台廠入列"", ""【股海大丈夫專欄】台積電秒填息 今日是進場好時機嗎？這兩檔本益比竟只有8倍？"", ""〈台股盤後〉台積電、IC設計撐腰電子股亮眼 航運不同調"", ""〈台股盤中〉台積電秒填息助攻 大漲百點站回17700點"", ""不畏外資連四賣 台積電除息大秀開盤秒填息"", ""台積電推首個高效運算製程技術N4X 2023年上半年試產"", ""魏哲家贈與兒子600張台積電股票 市值約3.6億元"", ""蔡明彰觀點：客戶搶簽長約  這5檔航運營益率超過台積電"", ""外資大買面板三虎5.5萬張 台積電遭外資棄息連四賣"", ""台積電明除息 加權指數估蒸發23點"", ""「女王聊盤室」：台積電除息行情有望帶動相關個股，航空雙雄能否複製貨櫃三雄之路？"", ""〈台股盤後〉航海王再掀浪潮、台積電擺尾重返600元 量縮站回17600點"", ""國產擴大供貨台積電 明年營收估增2-3成""]",15
2021-12-17 00:00:00,"[""〈台股盤後〉鋼鐵、金融撐腰 台積電急拉指數收17812點守住月線"", ""台積電擺尾急拉 台股放量漲26點收17812點 周線仍收黑"", ""〈半導體展論壇〉台積電何軍：策略材料布局兼顧ESG與效益 半導體業需通力合作"", ""外資回補台積電285億元終止連四賣 調節海空運指標股6.9萬張"", ""台積電頒今年優良供應商獎 春源等3台廠入列"", ""【股海大丈夫專欄】台積電秒填息 今日是進場好時機嗎？這兩檔本益比竟只有8倍？"", ""〈台股盤後〉台積電、IC設計撐腰電子股亮眼 航運不同調"", ""〈台股盤中〉台積電秒填息助攻 大漲百點站回17700點"", ""不畏外資連四賣 台積電除息大秀開盤秒填息"", ""台積電推首個高效運算製程技術N4X 2023年上半年試產""]",10
2021-12-20 00:00:00,"[""台積電赴日與索尼合資建置晶圓廠 投審會點頭核准"", ""日經：台積電股票時價總額擠進全球前10 中國企業全跌出榜外""]",2
2021-12-21 00:00:00,"[""台積電赴日與索尼合資建置晶圓廠 投審會點頭核准"", ""日經：台積電股票時價總額擠進全球前10 中國企業全跌出榜外""]",2
2021-12-22 00:00:00,"[""都委會通過台積電高雄廠第一期用地 整治進度超前""]",1
2021-12-23 00:00:00,"[""都委會通過台積電高雄廠第一期用地 整治進度超前""]",1
2021-12-24 00:00:00,[],0
2021-12-27 00:00:00,"[""〈半導體展開展〉聚焦化合物半導體等四大主題 台積電、日月光投控參展"", ""台積電傳中科擴廠 盧秀燕證實已提擴產計畫"", ""前研發大將林本堅：台積電技術彎道超車英特爾"", ""〈中鋼50週年廠慶〉精緻鋼品策略效法台積電 毛利率目標站穩20%""]",4
2021-12-28 00:00:00,"[""〈半導體展開展〉台積電：台灣將扮演半導體設備資安標準領航者"", ""〈台股盤後〉台積電重掌多方兵符 大型權值領銜衝新高"", ""〈2021十大產業新聞回顧〉台積電全球設廠、聯電美光和解、英業達退出太陽能"", ""〈半導體展開展〉儲盈不斷電系統獲台積電青睞 成主力供應商"", ""〈台股盤中〉台積電帶頭點火 股匯雙升一度衝18184點創新高"", ""〈半導體展開展〉聚焦化合物半導體等四大主題 台積電、日月光投控參展"", ""台積電傳中科擴廠 盧秀燕證實已提擴產計畫"", ""前研發大將林本堅：台積電技術彎道超車英特爾""]",8
2021-12-29 00:00:00,"[""台積電小金雞采鈺 遞件申請上市"", ""台積電設備股 2022年這幾檔最有機會再創新高"", ""〈焦點股〉搶食台積電設廠商機 8檔台廠供應鏈齊登漲停"", ""〈半導體展開展〉台積電：台灣將扮演半導體設備資安標準領航者"", ""〈台股盤後〉台積電重掌多方兵符 大型權值領銜衝新高"", ""〈2021十大產業新聞回顧〉台積電全球設廠、聯電美光和解、英業達退出太陽能"", ""〈半導體展開展〉儲盈不斷電系統獲台積電青睞 成主力供應商"", ""〈台股盤中〉台積電帶頭點火 股匯雙升一度衝18184點創新高""]",8
2021-12-30 00:00:00,"[""〈台股2021封關〉台積電創封關日新高價 今年市值大增2.2兆元居冠"", ""台積電員工ESG提案增6成 劉德音：為提升社會向上的力量"", ""《非凡贏家》繼台積電大聯盟後的「搶大紅包電子飆股」"", ""台積電小金雞采鈺 遞件申請上市"", ""台積電設備股 2022年這幾檔最有機會再創新高"", ""〈焦點股〉搶食台積電設廠商機 8檔台廠供應鏈齊登漲停""]",6
2022-08-03 00:00:00,"[""〈台股盤後〉政策護盤台積電急拉 量縮翻紅強守月線"", ""台積電甩尾站上500元 台股翻紅漲29點收14777點 守住月線"", ""〈焦點股〉台積電股價持穩 晶圓代工族群逆勢走揚"", ""〈台股盤中〉台積電孤軍不敵觀望氛圍 指數失守14700點""]",4
2022-08-04 00:00:00,"[""國安基金護盤 外資認錯回補 台積電 聯發科等元宇宙危機入市的時機到了？"", ""英特爾訂單遞延放緩3奈米擴產 台積電：按計劃進行"", ""車廠高層致電急討25片晶圓 台積電魏哲家妙答"", ""8/4盤前提醒：台積電強拉尾，又見國安基金護盤，政治持續干擾盤勢，操作面如何趨吉避凶？""]",4
2022-08-05 00:00:00,"[""無懼陸對台制裁  台美組台積電大聯盟  攜手創商機"", ""〈台股盤後〉台積電領軍電金傳齊揚收復萬五 周線連5紅"", ""國安基金護盤 外資認錯回補 台積電 聯發科等元宇宙危機入市的時機到了？"", ""英特爾訂單遞延放緩3奈米擴產 台積電：按計劃進行""]",4
2022-08-08 00:00:00,"[""〈觀察〉台積電建廠支撐需求 混凝土廠受打房政策衝擊小"", ""台積電7月營收、科技廠法說、稅收統計 本周大事預告""]",2
2022-08-09 00:00:00,"[""台積電Q2擬維持配息2.75元 12/15除息""]",1
2022-08-10 00:00:00,"[""外資大力提款晶圓代工 台積電、聯電、力積電全遭調節"", ""費半大跌台積電營收再創始高！國安基金為何未拉尾盤！?"", ""台積電7月營收1867億元 月增6%再創新高"", ""台積電Q2配息率僅30% 低配息成為這一件事的高代價"", ""〈台股盤前要聞〉台積電Q2擬配息2.75元、華邦電下半年有壓 今日必看財經新聞"", ""台積電Q2擬維持配息2.75元 12/15除息""]",6
2022-08-11 00:00:00,"[""〈台股盤前要聞〉鴻海上調全年展望、台積電7月營收創高 今日必看財經新聞"", ""外資大力提款晶圓代工 台積電、聯電、力積電全遭調節""]",2
2022-08-12 00:00:00,"[""啟動雙軋行情  外資認錯大回補　台積電大聯盟／ＩＣ設計"", ""〈台股盤前〉台積電ADR逆揚 有利領大盤向季線靠攏""]",2
2022-08-15 00:00:00,"[""日本貿易振興機構組團赴亞利桑那州 搶台積電、英特爾設廠商機"", ""環團籲要用的電自己發 台積電：已訂100%再生能源長期目標"", ""先進製程世界之光，台積電帶來何種外溢效應？"", ""CDMO是什麼？有「生技業的台積電」的個股可以留意嗎？""]",4
2022-08-16 00:00:00,"[""台股站上季線 台積電大聯盟 發動雙軋行情"", ""台積電今年第五度發債 總金額156億元"", ""美參議員馬基訪團曾會見談供應鏈 台積電：交流在美投資"", ""日本貿易振興機構組團赴亞利桑那州 搶台積電、英特爾設廠商機"", ""環團籲要用的電自己發 台積電：已訂100%再生能源長期目標"", ""先進製程世界之光，台積電帶來何種外溢效應？""]",6
